,fac_id,rev_id,rev_rating,review,user,rev_created_time,rev_url,rev_is_selected,fac_name,fac_is_closed,review_count,fac_rating,fac_updated_time,phone,business_url,fac_url,address,city,state,country,postal_code,latitude,longitude,cat1,cat2,cat3,cat4,cat5,cat6
30776,xn2wBz0SmCo5J6y10NK5ew,9NkXO1nzXWlRazsOBaHqqA,5,"03/19/20-03/21/20
took mom for same day procedure. hospital staff triage you when you check in for the procedure.
only 1 ""guest"" per patient can access the hospital.
hours are 5am to 7pm after those hours no one can be in the hospital.

you can call (702) 616-5500 and ask for sien campus or san martin camps or rose de lima campus.

er, triage at the door. if you are not the patient you have to wait outside or in your car. if you are not ""really ill"", they will send you home.

icu, no visitors allowed at all. you can only get update by calling the hospital. i stayed in my car in case my mom or the staff needed me (language barrier) but i understand, safety first!

i wanted to thank all the staff from recovery room, sarah (nurse), pacu to the interventional team and the icu dominican tower who took care of my mom room 2212. a special to gary who kept me update and allowed me to talk to my mom. be safe and thank you from the bottom of my heart",Annie C.,2020-03-21,https://www.yelp.com/biz/dignity-health-st-rose-dominican-siena-campus-henderson-2?adjust_creative=upenn&hrid=9NkXO1nzXWlRazsOBaHqqA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,"Dignity Health - St. Rose Dominican, Siena Campus",False,430,2.5,2020-06-27T22:49:22,17026165000.0,https://www.dignityhealth.org,https://www.yelp.com/biz/dignity-health-st-rose-dominican-siena-campus-henderson-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,3001 St Rose Pkwy,Henderson,NV,US,89052.0,,,Hospitals,,,,,
30777,xn2wBz0SmCo5J6y10NK5ew,DufjcB5w35T2aSgKp1RY7w,5,"i was recently treated at the er. when explained my condition, i was seen and explained all that they were going to do to help me. from there the wait was very little. and all the checks were done one after the other. usually you expect to be waiting forever, but that was not my experience. happy that they checked everything to help me. amazing staff and dr.",Jay S.,2020-06-27,https://www.yelp.com/biz/dignity-health-st-rose-dominican-siena-campus-henderson-2?adjust_creative=upenn&hrid=DufjcB5w35T2aSgKp1RY7w&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,"Dignity Health - St. Rose Dominican, Siena Campus",False,430,2.5,2020-06-27T22:49:22,17026165000.0,https://www.dignityhealth.org,https://www.yelp.com/biz/dignity-health-st-rose-dominican-siena-campus-henderson-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,3001 St Rose Pkwy,Henderson,NV,US,89052.0,,,Hospitals,,,,,
30779,xn2wBz0SmCo5J6y10NK5ew,o32dH_FglJ3oSB14GR6CTQ,5,"excellent treatment by the nurses and doctors during my admittance. 
third floor nurses were exceptional. 
treated with dignity and respect.",Mary ann C.,2020-06-11,https://www.yelp.com/biz/dignity-health-st-rose-dominican-siena-campus-henderson-2?adjust_creative=upenn&hrid=o32dH_FglJ3oSB14GR6CTQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,"Dignity Health - St. Rose Dominican, Siena Campus",False,430,2.5,2020-06-27T22:49:22,17026165000.0,https://www.dignityhealth.org,https://www.yelp.com/biz/dignity-health-st-rose-dominican-siena-campus-henderson-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,3001 St Rose Pkwy,Henderson,NV,US,89052.0,,,Hospitals,,,,,
30782,xn2wBz0SmCo5J6y10NK5ew,6f21WRjL3FEQj9RObPxqrg,1,"so we had to visit the emergency at about 830pm on a weekday. the wait was usual with all the check-in procedures and doing some test which took about a hour. with my wife in extreme discomfort they finally get us back to a room and this is where it gets worse. they just hook up the monitor to her and then say the nurse and doctor will be by . we waited over 70 minutes for the nurse to finally come by in the mean time letting her know she was in extreme pain and discomfort.we are still waiting for her to come back to insert a iv ,it's been over 90 minutes and also still no doctor or nurse to come to even check on her. oh yeah we pressed the button to call for assistance and 3times we got a.voice on the intercom,""ill let your nurse know"".why?she doesn't even come by to check on her anyway.doctor shows up and finally orders things to help relieve some pain and discomfort and showed some compassion not the nurse though,terrible bed side manners. i know they have a tough job but we've been here before and never got treated this badly.",Lloyd A.,2020-06-15,https://www.yelp.com/biz/dignity-health-st-rose-dominican-siena-campus-henderson-2?adjust_creative=upenn&hrid=6f21WRjL3FEQj9RObPxqrg&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,"Dignity Health - St. Rose Dominican, Siena Campus",False,430,2.5,2020-06-27T22:49:22,17026165000.0,https://www.dignityhealth.org,https://www.yelp.com/biz/dignity-health-st-rose-dominican-siena-campus-henderson-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,3001 St Rose Pkwy,Henderson,NV,US,89052.0,,,Hospitals,,,,,
30787,xn2wBz0SmCo5J6y10NK5ew,Z-hYPjAwqL6UlDx2nyNKLg,5,let me think of the best words to describe the best hospital i've ever stayed in !!! serious the last 4 years i've had a surgery at least one every year. and an a big assortment of hospitals . but my stay here was so awesome . very clean . the nurses are so attentive and they talk to you at shift change let you kno who's leaving who's coming on . they are a terrific bunch of people . i appreciate all of this . i was receiving a bit of pain meds and unable to get to restroom by myself . every shift there were kind and patient nurses who always  were available to help . thank you everyone at this hospital . you are #1.,Sylvianne R.,2020-04-11,https://www.yelp.com/biz/dignity-health-st-rose-dominican-siena-campus-henderson-2?adjust_creative=upenn&hrid=Z-hYPjAwqL6UlDx2nyNKLg&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,"Dignity Health - St. Rose Dominican, Siena Campus",False,430,2.5,2020-06-27T22:49:22,17026165000.0,https://www.dignityhealth.org,https://www.yelp.com/biz/dignity-health-st-rose-dominican-siena-campus-henderson-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,3001 St Rose Pkwy,Henderson,NV,US,89052.0,,,Hospitals,,,,,
30790,xn2wBz0SmCo5J6y10NK5ew,XXUx1L4pVjBnYRjoZKzB4Q,5,"i delivered my baby last week at st. rose i had an amazing experience at this hospital, all my nurses that attended me were great! dr. sauter made my experience even better when came through and delivered my baby! he is the best!!",Julissa C.,2020-04-30,https://www.yelp.com/biz/dignity-health-st-rose-dominican-siena-campus-henderson-2?adjust_creative=upenn&hrid=XXUx1L4pVjBnYRjoZKzB4Q&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,"Dignity Health - St. Rose Dominican, Siena Campus",False,430,2.5,2020-06-27T22:49:22,17026165000.0,https://www.dignityhealth.org,https://www.yelp.com/biz/dignity-health-st-rose-dominican-siena-campus-henderson-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,3001 St Rose Pkwy,Henderson,NV,US,89052.0,,,Hospitals,,,,,
30798,xn2wBz0SmCo5J6y10NK5ew,YavCqLVQpJggBk14D3soDQ,1,"if you have the symptoms of coronavirus do not go there. i went there thinking that i was going to get test and they didn't. 

they don't do anything to help you also, they don't tell you where to go. 

look like they are just collecting money from people and taking advantage of coronavirus. my bill was over $500 and i am very upset about it. now i'm gonna have to deal with collection later. 

they should tell you right away that they don't test there so that way you don't have to spent a lot of money. 

stay safe everyone!",Leonardo K.,2020-03-18,https://www.yelp.com/biz/dignity-health-st-rose-dominican-siena-campus-henderson-2?adjust_creative=upenn&hrid=YavCqLVQpJggBk14D3soDQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,"Dignity Health - St. Rose Dominican, Siena Campus",False,430,2.5,2020-06-27T22:49:22,17026165000.0,https://www.dignityhealth.org,https://www.yelp.com/biz/dignity-health-st-rose-dominican-siena-campus-henderson-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,3001 St Rose Pkwy,Henderson,NV,US,89052.0,,,Hospitals,,,,,
30823,xn2wBz0SmCo5J6y10NK5ew,YVbUp6F9HM45XUNZMZHJaA,1,"i called after an immediate family member was admitted through the er via ambulance and the operator vicky/vickie was horrible if i could post a review with less than 1 star u absolutely would. this woman was awful to deal with. zero compassion no care for patients or their family menders. when i initially called she said i'd have to call back to request information because they er doesn't want anyone to call them. so i called back an hour or so ago and low and behold vicky/vickie was the operator i was speaking to again. when i asked her for information i she let me know my family member was still in the er and didn't have a room. so i asked how i'd get further information she said i can call back or they will
call me. i let her know none of us were granted access into the er nor spoke to my family members doctor or nurse so they didn't have our contact info. she then proceeds to laugh and says ""he's a 52 year old man, he doesn't know his contact information."" then when i tried to confront her she spoke over me repeatedly and puts me on hold without saying she would. just completely cut me off and transferred my call. i am beyond furious and am completely disgusted at the way this so call ""professional"" chose to handle herself. i hope that no one else is ever subjected to the way this woman treated me over the phone.",Faith K.,2020-03-26,https://www.yelp.com/biz/dignity-health-st-rose-dominican-siena-campus-henderson-2?adjust_creative=upenn&hrid=YVbUp6F9HM45XUNZMZHJaA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,"Dignity Health - St. Rose Dominican, Siena Campus",False,430,2.5,2020-06-27T22:49:22,17026165000.0,https://www.dignityhealth.org,https://www.yelp.com/biz/dignity-health-st-rose-dominican-siena-campus-henderson-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,3001 St Rose Pkwy,Henderson,NV,US,89052.0,,,Hospitals,,,,,
31204,PsYL7n4gAaYYlAiN2t40wQ,n4yTIHfIEi6AFHMWsSQ1MA,5,great experience at bear valley community hospital. i'm not from the mountain and was visiting on a short weekend getaway with the family. a family member on the trip suddenly became sick and i drove them to the emergency room. on my way to the emergency room i called and spoke with a nurse and prepared them with information regarding my sick family member. i was met outside of the emergency room by security and nurses. all staff here at bear valley community hospital are great in communicating and empathy towards guests and patients. thank you for a job well done and for maintaining professionalism!,Andrew C.,2020-06-19,https://www.yelp.com/biz/bear-valley-community-hospital-big-bear-lake?adjust_creative=upenn&hrid=n4yTIHfIEi6AFHMWsSQ1MA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Bear Valley Community Hospital,False,56,3.0,2020-06-19T23:03:55,19098666501.0,http://www.bvchd.com/,https://www.yelp.com/biz/bear-valley-community-hospital-big-bear-lake?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,41870 Garstn Dr,Big Bear Lake,CA,US,92315.0,34.2465122806212,-116.88849460643999,Hospitals,,,,,
31207,PsYL7n4gAaYYlAiN2t40wQ,impLkF5r2DQMxaRSJZTLrg,5,had to unfortunately go to the er today.... urgent care will not see sick people... had a great experience at bear valley... everyone was so nice and attentive. the dr was very informative. i really appreciate having such a great hospital in our area.,Aubrey P.,2020-04-27,https://www.yelp.com/biz/bear-valley-community-hospital-big-bear-lake?adjust_creative=upenn&hrid=impLkF5r2DQMxaRSJZTLrg&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Bear Valley Community Hospital,False,56,3.0,2020-06-19T23:03:55,19098666501.0,http://www.bvchd.com/,https://www.yelp.com/biz/bear-valley-community-hospital-big-bear-lake?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,41870 Garstn Dr,Big Bear Lake,CA,US,92315.0,34.2465122806212,-116.88849460643999,Hospitals,,,,,
31317,TGlfbtnwyqE570ILmKTrXw,ZHEm33xrowDDoOvp2gW-Zg,1,"under no circumstances should you send a loved one to this facility.  my brother suffered a stroke and was transferred via east jeff to this facility for ""long term"" care.  at the time, he was unable to speak due to a ventilator, and with covid he was not allowed to have anyone (not even his wife) see him.  so all we could do as a family is to take the word of the nurses and so called ""care coordinators"".  what a joke.  we were told he was being given physical, speech and occupational therapy...only thing they did was sit him up on the side of the bed one time.  in several weeks there (before being transferred to a legit facility), they did not brush his teeth, much less give him anything but the side eye from nurses who seemed to care less.   one morning, out of nowhere they called my sister in law to tell her he was being transferred to a nursing home...ummm, no he isn't (i'm sure they are ""affiliated"" with what we refer to as the ""dump nursing home"").  we were told that if he stayed one night waiting for the preferred (legit) facility, it would be medicare fraud.   but claiming and probably billing for therapy and treatment he never received is also medicare fraud!  now that he is able to speak, he has told us what a horrific place this is and knowing what i know now, i wouldn't recommend this place for long term kennel care for my dog!   if you can avoid this place - do so.  they transferred him finally, but with pneumonia and a uti - very disgusting place.  if your loved one needs long term care, run like hell and fight to get them into an acceptable facility.  i suggest a place with a long running history of excellent health care in the nola area...it starts with o.   just saying, the experience has been like night and day.",Joanna D.,2020-06-11,https://www.yelp.com/biz/bridgepoint-continuing-care-hospital-marrero?adjust_creative=upenn&hrid=ZHEm33xrowDDoOvp2gW-Zg&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,BridgePoint Continuing Care Hospital,False,3,1.0,2020-06-11T08:50:02,15043496836.0,http://www.bridgepointhealthcare.com,https://www.yelp.com/biz/bridgepoint-continuing-care-hospital-marrero?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1101 Medical Center Blvd Fl 7,Marrero,LA,US,70072.0,,,Hospitals,,,,,
31328,d1OBWiR_Vbqt3IMdZ00XkQ,M0r3eafOkWRnFUTY6PAVOA,1,"horrible. i went to the er about a year ago several weeks after suffering a life-threatening incident which required a week in icu. i was having some scary symptoms, and an arrogant, frat-boy hospitalist came in a few times and sneered at me for a while each time, doing nothing else. he was awful enough that a nurse came up to me and whispered (i'm assuming so he wouldn't hear and have a tantrum) that i was right to come in. i'd dealt with incompetent billing and other issues with st francis before, but this took the cake. look, if the hospital is trying to save money at this backwater so it can pay its management team in tulsa big money, at least hire competent medical people instead of some arrogant fool who was probably the son of someone who donated something or knew someone. it's often a matter of life and death, after all. unless you're unconscious, run, don't walk, to tulsa and stay far, far away from this place.",Snuffles A.,2020-06-14,https://www.yelp.com/biz/saint-francis-hospital-muskogee-muskogee?adjust_creative=upenn&hrid=M0r3eafOkWRnFUTY6PAVOA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Saint Francis Hospital Muskogee,False,3,1.0,2020-06-14T11:09:48,19186825501.0,https://www.saintfrancis.com,https://www.yelp.com/biz/saint-francis-hospital-muskogee-muskogee?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,300 Edna M Rockefeller Dr,Muskogee,OK,US,74401.0,,,Hospitals,,,,,
31403,NogyLXilUafOkUBL8zlx7Q,jHTyXikv9fcl3Vuv_eyrXQ,1,"don't go here ! i told the nurses i had been exposed to the flu from my grandson that lives with me from my daughter that lives with me both of them were diagnosed with the flu 1 on march 2nd my grandson, my daughter on march 9th with influenza b and they were given tamiflu and i said i've been exposed to the flu twice i was told i had nothing but a common cold and was sent home with nothing after taking 800 mg of motrin two extra strength tylenol and it broke my fever and it came down to 99.6 after being 102! i was given nothing and told i had nothing more than a common cold and i was sent home with nothing only to be told by my doctor the following monday they called in tamiflu for me. well i called the er and i was informed by the charge nurse that it was a waste of time for me to take it, tamiflu, because it was been too long after my exposures note ""exposures""! this hospital is the worst hospital on the face of the earth possibly or at least in florida to go to if you're sick. and if you're poor and you're disabled or you're on social security and you want to die this is the place to go.",Cynthia B.,2020-03-17,https://www.yelp.com/biz/south-florida-baptist-hospital-plant-city-3?adjust_creative=upenn&hrid=jHTyXikv9fcl3Vuv_eyrXQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,South Florida Baptist Hospital,False,9,3.0,2020-03-17T07:05:08,18137571200.0,https://baycare.org/hospitals/south-florida-baptist-hospital,https://www.yelp.com/biz/south-florida-baptist-hospital-plant-city-3?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,301 N Alexander St,Plant City,FL,US,33563.0,,,Hospitals,,,,,
31411,N5O8g_kZ9_liuyK3TLCcKA,4GcaBq6TsPEhJRK9Q2F_Kw,1,"the nurse up front i don't know his name is so mean, i came in with anxiety ( really bad ) he wasn't nice or understanding at all ( but i guess that's how he treats everyone ) my nurse reananne and patrick were very nice the dr. was very short and just asked if i wanted to hurt myself ? no, i have anxiety bro. i'm in the room pacing back and forth because when i have anxiety i can't really sit the nurse up front saw me and with a attitude he said do you need something? umm i have anxiety you need to leave me alone ! so much for trying to get help with anxiety he caused me more",Bella H.,2020-04-17,https://www.yelp.com/biz/texas-health-presbyterian-hospital-allen-allen?adjust_creative=upenn&hrid=4GcaBq6TsPEhJRK9Q2F_Kw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Texas Health Presbyterian Hospital Allen,False,57,3.0,2020-04-17T15:35:39,19727471000.0,http://www.TexasHealth.org/Allen,https://www.yelp.com/biz/texas-health-presbyterian-hospital-allen-allen?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1105 Central Expy N,Allen,TX,US,75013.0,,,Hospitals,,,,,
31467,OOL1PpOHK7eicbhogTGhCw,YEdXf_JZGQAfOrNOKCev_g,1,worst hospital ever!!! they make their patients wait for 3+ hours even when they're not busy! i highly do not recommend.,Oscar P.,2020-05-01,https://www.yelp.com/biz/fisher-titus-medical-center-norwalk-3?adjust_creative=upenn&hrid=YEdXf_JZGQAfOrNOKCev_g&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Fisher-Titus Medical Center,False,1,1.0,2020-05-01T20:30:32,14196688101.0,https://www.fisher-titus.org/,https://www.yelp.com/biz/fisher-titus-medical-center-norwalk-3?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,272 Benedict Ave,Norwalk,OH,US,44857.0,,,Medical Centers,,,,,
31490,T4inhxRdB96OtQHpMPJXOw,fzcsg1DnjQu4jJUYPlxgWA,1,"pp stay away this place. rid your money and could help you . they are unprofessional, unskilled, had no tools to help take out a piece of lego stuck inside my son's nose. made him bleeding first tried.. so sad that these people are allowed to work here.",Muoi T.,2020-04-05,https://www.yelp.com/biz/emergency-room-at-upmc-lititz-lititz?adjust_creative=upenn&hrid=fzcsg1DnjQu4jJUYPlxgWA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Emergency Room at UPMC Lititz,False,1,1.0,2020-06-29T16:33:53,17176255500.0,https://www.pinnaclehealth.org/locations/office/7683-emergency-room-at-upmc-pinnacle-lititz,https://www.yelp.com/biz/emergency-room-at-upmc-lititz-lititz?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1500 Highlands Dr,Lititz,PA,US,17543.0,,,Emergency Rooms,,,,,
31494,cGmKgMKvTWNqAYCtCFkgXw,Eu1_XeX3QG-uCF7ux0p9sA,5,"i was admitted this month because liver infection. i have never got more sick than a flu. during the most horrible time in my life, i have been taken care of by all the great medical workers and nurses in this hospital. thank you guys so much! thank you kristal for giving me a lot of attention and care. thank you rose ann for giving me emotional support when i was afraid of my sickness. thank you so much sonia for caring and listening to me a lot. thank you sal for taking care of me and hope see you at gym man when this pandemic is over. thank you doctor howard for giving me efficient treatment and intensive care.",Eric G.,2020-05-31,https://www.yelp.com/biz/alhambra-hospital-medical-center-alhambra?adjust_creative=upenn&hrid=Eu1_XeX3QG-uCF7ux0p9sA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Alhambra Hospital Medical Center,False,206,3.5,2020-06-25T22:55:57,16265701606.0,http://www.alhambrahospital.com,https://www.yelp.com/biz/alhambra-hospital-medical-center-alhambra?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,100 S Raymond Ave,Alhambra,CA,US,91801.0,,,Hospitals,Diagnostic Imaging,Rehabilitation Center,,,
31495,cGmKgMKvTWNqAYCtCFkgXw,6IcnAFH4nqksvTf5fdBwcA,5,"regina
and 
sonia
gave me the best care so did the drs love this hospital best service",Linda B.,2020-03-29,https://www.yelp.com/biz/alhambra-hospital-medical-center-alhambra?adjust_creative=upenn&hrid=6IcnAFH4nqksvTf5fdBwcA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Alhambra Hospital Medical Center,False,206,3.5,2020-06-25T22:55:57,16265701606.0,http://www.alhambrahospital.com,https://www.yelp.com/biz/alhambra-hospital-medical-center-alhambra?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,100 S Raymond Ave,Alhambra,CA,US,91801.0,,,Hospitals,Diagnostic Imaging,Rehabilitation Center,,,
31496,cGmKgMKvTWNqAYCtCFkgXw,1oM9rNuNaOSC-dvssidW7A,1,"i took my wife there she was having lots of pain
and the er doctor shen or chen the director of the er 
saw her and would not give her anything for pain but according to my wife and patient next to her with similar pain was given pain medicine is it because she was asian and my wife is hispanic that doctor is the biggest dick racist if you tell me",J G.,2020-04-17,https://www.yelp.com/biz/alhambra-hospital-medical-center-alhambra?adjust_creative=upenn&hrid=1oM9rNuNaOSC-dvssidW7A&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Alhambra Hospital Medical Center,False,206,3.5,2020-06-25T22:55:57,16265701606.0,http://www.alhambrahospital.com,https://www.yelp.com/biz/alhambra-hospital-medical-center-alhambra?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,100 S Raymond Ave,Alhambra,CA,US,91801.0,,,Hospitals,Diagnostic Imaging,Rehabilitation Center,,,
31767,BREh2tHX0XqyOyhAOa9Dug,1gvgrBjSOxIq6EIPQHLULQ,1,"if it was possible to give negative stars, i would not hesitate to do so.
while it is only my personal belief, based on that which i will say below; i am confident rob grange of adventist rehab and ken destefano general counsel to adventist healthcare should not be working in a christian healing environment.

i try to be fair, so i will start with the good. the building appears to be new and is very pleasant, however, the layout is extremely confusing. the billing and scheduling team are in a large room full of cubicles with a tiny door. dr. fromm conducts neuropsychological testing in a private office situated in the middle of a busy noisy hallway. to reach the office of speech-language therapists one would have to walk through a busy therapy gym.

dr. patel was fine. dr. godwin was very impressive. dr. fromm was a little rough around the edges. dr.fromm presumed to tell me about issues in my field as an employment paralegal something she did not know a thing about.

my first speech language therapist was a disgrace. she said some things to me that were very nasty and demeaning. she demanded to be respected.i am 43 years old and do not need to be spoken to like that by someone who says:""i'm a millennial."" and later in that conversation says: ""you will respect me as a professional."" i reached out to her supervisor. the supervisor had an out of the office for an extended time voicemail which said to call the front desk.

i reached out to the young lady, and i use the term loosely's second-line supervisor rob grange.i told rob i did not want to pay for the sessions with the first therapist. i put the appeal of rob's denial on hold to work on my recovery believing the sessions only cost me $30 something. rob got me a new speech therapist. i was doing well with the new speech therapist. i thought the copays were only $30 something. i was subsequently informed by the new therapist that the copays were $70 something in addition to the $30 something. i terminated speech therapy.

i spoke to grange about the bills. he appeared to think that was high. grange said insurance companies charge more for outpatient acute rehab in a hospital facility. i told grange that i did not consider it a hospital facility because when i was in physical therapy i asked for a tyleonal and they would not give it to me. i told him i could not go through the hospital operator to reach anybody in rehab. i also told him i did not believe his building to be part of the hospital. grange said: ""that's not fair to me. it's costing me money."" because it is of course about you rob, even though your organization is a not-for-profit. i told grange and he agreed that it was not right for my plan to charge the same before and after the deductible.

then i got surpise bills for over $800. grange said the $30 plus than $70 pluss were after the deductible. i reached out to grange who sent me a nasty email saying that the bills were""100 percent my responsibility."" this opened up old wounds. i asked grange for the last name and licensing authority of the first therapist. grange told me it was their: ""position not to provide employees names and licensing information."" grange referred me to ken destefano general counsel of adventist health care. after numerous attempts at contact destefano did reply and did not provide me the therapist's last name or licensing information. destefano did not return contact to provide me his address so as to make a complaint to the bar.

the attorney grievance commission accepted my complaint against destefano without the address.

staff from adventist rehab missed a few appointments. grange says he had somebody call me a few ubers. one of which never came. i encourage you to seek care elsewhere.",Seth M.,2020-06-20,https://www.yelp.com/biz/adventist-healthcare-rehabilitation-rockville?adjust_creative=upenn&hrid=1gvgrBjSOxIq6EIPQHLULQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Adventist HealthCare Rehabilitation,False,7,3.5,2020-06-20T17:15:06,12408646000.0,https://www.adventisthealthcare.com/locations/profile/rehabilitation/,https://www.yelp.com/biz/adventist-healthcare-rehabilitation-rockville?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,9909 Medical Center Dr,Rockville,MD,US,20850.0,,,Physical Therapy,,,,,
31780,GK1TxzgsOycUbF_b-hImAQ,tdvAfZANsMLLVfoQhX3QgA,2,"my wife was there for three weeks, and wasn't any better when she was released.  in fact, she had to be taken to the emergency room two days after being released.  for $37,400, i thought the results would be better.  i guess they do the best with what they have to work with.",Arnold Z.,2020-04-01,https://www.yelp.com/biz/peachford-behavioral-health-system-atlanta?adjust_creative=upenn&hrid=tdvAfZANsMLLVfoQhX3QgA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Peachford Behavioral Health System,False,40,1.5,2020-04-01T03:27:13,17704553200.0,http://peachford.com,https://www.yelp.com/biz/peachford-behavioral-health-system-atlanta?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,2151 Peachford Rd,Atlanta,GA,US,30338.0,,,Rehabilitation Center,Counseling & Mental Health,Addiction Medicine,,,
31887,l5WKEDEjysUI6itaac-Bnw,pg3BTT9OZLM4t6iOoCDSUg,1,"cluster**** i had a echo something looking for leg blood clots. i asked for images, lady gone home already, come back monday. on monday i called, asked for 'reading' (physc notes) also on disc, no, look on computer at home (mychart). asked for paper copy on arrival, no, on mychart. now, still 2 weeks later, still no reading on mychart. an it type called me and said i had looked at it, i said it was empty, and eventually they said it was programmed to not display my test.",Tim S.,2020-05-29,https://www.yelp.com/biz/bon-secours-st-francis-hospital-midlothian?adjust_creative=upenn&hrid=pg3BTT9OZLM4t6iOoCDSUg&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Bon Secours-St Francis Hospital,False,19,2.5,2020-05-29T07:54:06,18045947300.0,,https://www.yelp.com/biz/bon-secours-st-francis-hospital-midlothian?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,13710 St Francis Blvd,Midlothian,VA,US,23114.0,,,Hospitals,,,,,
